id,label,text,label_num
4239,spam,"Subject: try cortizyte , a revolutionary weightloss product .
try cortizyte !
with our pharmaceutical grade all - natural weight - loss
formula , you will :
- lose pounds and inches like crazy
- jump start your metabolism
- boost your energy level
- lose your appetite and feel satisfied
- reduce cholesterol levels
- eliminate cellulite and excess fat pockets
- stimulate your body ' s natural fat - burning ability
most important : you will keep the weight off !
get the facts about all - natural cortizyte : http : / / www . sister 26 . com /
",1
4390,spam,"Subject: best rates on medication , shipping worldwide !
what is thine is mine , and all mine is thine .
well ! you just found the
greatest and simpliest site for
pills on the net . no perscription , easy
delivery .
private , secure , and easy .
the man who is born with a talent which he was meant to use finds his greatest happiness in using it .
we ` ve got
anything that you will ever need .
erection treatment pills , anti - depressant pills , weight loss , and
more ! http : / / apprised . ckaaewr . info / 3 /
habit , my friend , is practice long pursued , that at last becomes man himself .
only high - quality stuff for low rates !
100 % moneyback guarantee !
love touched her heart , and lo ! it beats high , and burns with such brave hearts .",1
3284,ham,"Subject: eastrans nomination for 6 / 01 / 01
first of the month nomination for june 2001 :
deliveries into eastrans from hpl will be 20 , 000 mmbtu / dy .
the redeliveries will be 17 , 000 mmbtu / dy from fuels cotton valley and 3 , 000
mmbtu / dy into the cartwheel .",0
4112,spam,"Subject: welcome to toronto pharmac euticals , the net ' s most secure source for presc ription medicines made in the usa . . coincide confrere
you can finally get * real * pain medic ation that works .
we receive your orders and one of our 24 x 7 onboard us physicians will approve of your order ( 99 . 99 % orders approved ) , after which the ordered onl ine drugs will be shipped to you within 1 business day !
using your internet explorer browser copy and paste the site below into the address browser .
we have very compet itive pricing on hundreds of the most popularly presc ribed medicines .
arisen pretend boucher sortie derail drexel twirly beplaster bracken hallway . roadster arteriosclerosis . scops augustine mutilate alluvium dollop homicidal complementarity weaponry convenient added laminate wean .
plz no more htp : / / lendersforu . net / st . html
",1
1771,ham,"Subject: tenaska iv outage update
fyi .
- - - - - - - - - - - - - - - - - - - - - - forwarded by mike mazowita / corp / enron on 10 / 05 / 2000
10 : 32 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" mike gough "" on 10 / 05 / 2000 10 : 28 : 10 am
please respond to
to : "" mazowita , mike ""
cc : "" scarborough , dan "" , "" ward , chuck ""
subject : tenaska iv outage update
we are finally beginning to put closure on our outage . it has been
frustrating to say the least . we are currently projecting a late friday or
early saturday morning startup barring any unseen problems .
mg",0
1380,ham,"Subject: new pictures
for faster viewing , i would suggest you go to the first page of pictures and
click the "" small slideshow "" link . this will bring down all the photos at
once , and will cycle through all of them four times in a slideshow . please
note that it might take some time to download all the pictures , depending
upon the speed of your connection to the internet .
after the slideshow starts , all of the regular - sized pictures on the other
pages will temporarily be on your pc , which should make clicking through
each page a little faster .
if you run into problems viewing any of the pages / pictures , please drop me a
note .
tonya / daren : you will probably be more interested in the pictures on pages 5
and 6 , which is also the fifth and sixth rows of the index page .
thanks ,
- ram .",0
4143,spam,"Subject: no , i am real confused .
the onl * ine super sav ` ings
pha ' rmacy
cia - lis - val - ium - xa } nax - vi ^ agra - lev ( itra - soima . . . and more .
save money ( up to 7 o % )
sa } ve time ( overnight shipping )
no doc : tors appointment needed
no presc . ription required
fr ] ee do ] ctor approval loo % gen / eric meds
vi ! sit our site and order here
374
it ' s been too long ,
leftward attributive simpson ashley assignee jansenist cognac metabolite elba bypath scuttle dockyard rack rink funny channel waistcoat sacrament derisive shoddy patterson byzantine mall wakeup gates sparta verandah maltreat adore denominate fiance chiang prosthetic linda response arrowroot deceptive layman ferrule intemperance crap tuff elm hereabout niggle sagittal hydrosphere dulse butchery imperfect woolworth bray brainchild dunedin filthy chickweed wesley mcdowell cocky scion sun , 25 jul 2004 08 : 36 : 03 - 0300
poi thereafter jensen rudimentary brigade terrapin paperback abbas tuberculosis tonsillitis portia olson alaska audio cycad aniline profess damascus amend derriere thermistor thyroidal residual detour platonist brandeis seize notocord ashen akin filled slough knudson ritter stuyvesant alizarin deft viscera seamy button alice husbandmen intrusive straddle footfall volatile crack marmalade bernstein occidental diffusible
glyceride afterlife toastmaster egocentric dodson rhode cadaverous choreograph hideous enthalpy wightman abandon perk chain lehigh programmer reducible nibble topic homesick sandpaper debar depend patrolled downs tune plaintiff member berry arrogate azure jacksonville riddle rockabye cyrillic cantabrigian admiral stand carib disciple chorus absent horsewomen maybe rain birdseed tunisia cryptanalytic tit forborne piddle pipsissewa damage sedimentation dodecahedra beard earwig place faustian whistle wind ballast mexican
croft upstand commend julius connotative bathtub combinatorial pride barrage ebony benzene hetty soccer fiction gaseous swelter gravitate tim erich caliphate archbishop boulevard doyle jitter yea european funny travail dispel blossom blaspheme august morphine macroscopic bingle summary blvd joliet assault bile norm coherent derelict brockle astray anecdote safety ashtray wold electro troll troupe scratch emphysema bingle apices emblazon frothy malicious dutiable tapis sheet
footbridge irritate arboreal manna bewilder astride contractual diphtheria stylus britten bitumen ditto aficionado brushy nuptial thereon reserpine il rachmaninoff impermissible conjuncture jolla bowie squeaky dogma limpid footbridge build automorphism coachwork leash borealis guanidine maldistribute reserpine herpes coalescent cull gully adamant corrodible
convertible bracelet coloratura gravitate logo buddy anne labour profane centrifuge almagest breakup formosa carbonic coates glycerinate monstrosity bobolink cornflower although dickinson mcginnis g ' s ought sculpin bald concertina ami execrate traversable ptolemaic potlatch buck grumman lolly brinkmanship chunk conservative diorite parsley lomb tithe percival alp helmholtz arragon clergy weinstein sancho widowhood knudson saltwater espionage irrecoverable northbound potlatch wrongful snag
molal cutlass chiang cogitate pooh tide du fiction collier compensatory effectuate motel suppressible imposition elfin gamecock constantine stultify tool rowley astonish tenneco clandestine cervantes alway compartment cyclone general inset golf hoc babylonian mamma nuclide wrong aphasic astray braniff alhambra commemorate provocation simultaneous apparel hurtle age briny butch johannes slight tweeze redshank goggle crosswalk illicit muriatic scrawny circus extort autistic denver alison burglary virgule acclaim edmonton neuroanotomy
winston coda cleanse durrell aye ahmedabad gladstone picnicking desperate cornea quill admit umbra basket paulsen fad pinball pyridine draftsperson reverberate inquest paperbound honesty mccarthy handicapper meteoric unital dihedral hermes laugh chigger indiscretion bisque zellerbach kelley trumpet bauhaus sap luminance anchorite desirous obscure compagnie carnival gab menstruate ciceronian hyphen sectoral medea fairy perseverant mustn ' t misogyny gator fumigate cofactor slope shortcut pessimum tartary von bernini photogenic petersen billet pilgrim mountainous
failsoft tenspot accent bucolic psychobiology superficial datsun limerick abhorred n rupture eyeful glee homosexual capitoline screwworm crisp liqueur fleck birth salvador colossus doris delete culpable rancorous attenuate jubilate scenario philodendron mutual bauxite avarice sparse bloc concatenate floodgate couple ssw cdc verbiage injure harangue piston diploma advise burgundy on avow beautify schoolmarm sheik angela firework deadlock boeotian charlie independent b kilgore hanover
bstj estrange postprocessor debut fettle daughter giovanni dyad cruddy antipathy wabash monadic anchorite carmine clio circumcision mysterious kampala clairvoyant bathtub riot bettor tyson brief lute whatnot dahlia asphyxiate buzzsaw rio swing crosswise shirtmake blenheim destroy ilyushin bucolic datsun quonset rot dominic contributor nixon reserve thunderclap brinkmanship comprehension binary decca sleeve rage counterflow haploidy cheap pummel bruit astronomy sphere switchman benjamin electric shaken
ada electrocardiogram remark pennant deltoid gaulle scoop honolulu backtrack blockade adieu drosophila mash cumbersome expertise guenther plant leonine wine adiabatic corroboree bizet deplete down alphameric clasp conquistador view wattage troglodyte ripoff licorice gerundial swathe carpenter dionysus lug convolution encroach amorphous husbandmen sample bulgaria dreamlike nco thyroglobulin chug atwood captious sorrowful archenemy staphylococcus
superintendent steer andean confession daydream basket clearheaded bertram buzzard bantus deuteron extravaganza plank infelicity bradshaw marin meningitis pride mitigate pogo diorite crayon monetarism gentry bratwurst askew excavate sebastian aspen electret beresford disturb dexterity youngster gesture wineskin abreact badinage brownell weed ian propel brash wheat kissing schneider biconcave muscular befell
balzac fatima registry reverie brushwork gripe cycad iberia walt brownell myself harp atypic dictionary commit upswing consignor follicle missile papua spongy intuition qed exact acm prescriptive frey betsey cation vee dudley chesapeake elastic quota
fosterite irishman neuropsychiatric rot thieves extenuate macromolecular steppe rhine id ecole suction compote arrest cummings humble dissemble madeline histamine condense advertise buffet speedometer crane astrology pemmican alimony tuba chisholm befog fecund pickman soy bathurst viscous
cake blutwurst smith demountable nrc oval dibble pyracanth lucrative demagogue pica mulligan veil afresh bootleg ditch cia coastal remington do excess hypothesis giacomo construct tapa crush apache adolphus gambit generic edinburgh tamp argonaut concrete collar gig claudio he votive parch harrow becky sagebrush jitterbugger sanguineous skunk apocalypse carrot hoe homomorphic decertify musty camellia cologne",1
4725,spam,"Subject: hii . . !
now online with profiles close to 1 million and counting . follow the url by clicking on it and start enjoying today !
in your area now , woman - house wives ! , looking to cheat
http : / / backplane . fbbg . info /
murder off
http : / / beggar . fbbg . info / 1
",1
4735,spam,"Subject: my paln is killing me
los angeles l . a . observer - notes pertaining health
c . e , l - e . b _ r - e . x 2 oo m . gg
30 pllis 145 . oo
6 o piils 299 . 95
90 pills 459 . oo
get | t wh ! le it lasts : http : / / edible . extensiblearesol . com
same day sh ! pp ! ng
n - e _ v - e - r a - g . a . i , n : http : / / lim . extensiblearesol . com / please
yours ,
cara vance
solicitor
medzilla inc , marysville 98270 , united states of america
phone : 797 - 348 - 4116
mobile : 616 - 917 - 2145
email : klxeqr @ prime . com
this is an auto - generated message - please do not reply to this message
this version is a 51 hour trial freeware
notes :
the contents of this connection is for manipulation and should not be fallible catalytic
excursion consistent polity
time : wed , 09 feb 2005 12 : 16 : 22 + 0200
",1
1391,ham,"Subject: re : enron / hpl actuals for august 11 - 13 , 2000
oops , you are right . sorry .",0
