id,label,text,label_num
592,ham,"Subject: king ranch
stella ,
it is very important that king ranch is accurately scheduled in the
system . sitara should be updated
with any changes so that daren can properly manage the texas desk position .
hopefully we have moved
enough off of your desk to allow you to concentrate on king ranch . too many
discrepancies have been made
and it is very costly to the desk . robert can assist if needed .
thanks , pat",0
1561,ham,"Subject: mobil chemical - hpl meter # 1256 - expense transport
ed - can you help ? i need to know the term of our existing transport expense
deal with reliant entex to serve the referenced customer . we must have an
existing contract that we can look up . our existing deal to sell to mobil
expires october 1 . i am trying to make a two year sales offer beginning
october 1 . if the transport expires before then , then we ' ll need to call
entex about a transport rate . who is the correct dealmaker to call entex on
this matter ? ? i ' d be happy to do it , but i ' d be stepping on somebody else ' s
turf .
if the existing rate is indeed 5 cents plus 2 . 02 % fuel , that seems kind of
high . it ' s a short haul - according to our field folk , we give the gas to
entex at the la porte city gate , and it goes to the mobil plant at pasadena ,
about 10 miles away at the most .
any and all help appreciated .
lee
enron north america corp .
from : pat clynes @ enron 09 / 06 / 2000 11 : 10 am
to : robert e lloyd / hou / ect @ ect
cc : lee l papayoti / hou / ect @ ect , lauri a allen / hou / ect @ ect , tom
acton / corp / enron @ enron , gary a hanks / hou / ect @ ect , daren j farmer / hou / ect @ ect ,
janet h wallis / hou / ect @ ect
subject : re : mobil chemical
robert ,
what company is this transport with ? the rate and fuel sound high for this
very short transport . pat
robert e lloyd @ ect
09 / 06 / 2000 11 : 05 am
to : lee l papayoti / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , lauri a allen / hou / ect @ ect , tom
acton / corp / enron @ enron
subject : re : mobil chemical
i am trying to facilitate this inquiry for tom acton who handle this expense
agreement . hpl system indicate a rate as follows :
transmission rate : $ 0 . 05
fuel { expressed in % } : 2 . 020
willie underwood { marketer / trader w / reliant energy } is prepared to quote you
a more current rate by simply calling him @ :
713 207 - 5127 .
i am unable to reach lee by phone .
enron north america corp .
from : pat clynes @ enron 09 / 06 / 2000 10 : 44 am
to : robert e lloyd / hou / ect @ ect
cc : lee l papayoti / hou / ect @ ect , lauri a allen / hou / ect @ ect
subject : mobil chemical
robert ,
please get with lee papayoti as soon as possible in reference to the delivery
to mobil chemical # 1256 .
he is giving them an offer today and he needs to verify all transport cost
associated with the deal . thanks",0
1022,ham,"Subject: hl & p
daren - also , the deal might include san jac ( meter 1554 ) so the ena can be
kept whole .
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 06 / 21 / 2000 11 : 02
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 06 / 21 / 2000 11 : 03 am
to : daren j farmer / hou / ect @ ect
cc :
subject : hl & p
daren - pat gave me a a spreadsheet showing what should be allocated to
greens bayou . i checked the deal ticket ( 286824 ) and it ends on 6 / 17 . there
is still two more days that need to be reallocated . please let me know if
you can extend this deal or create a new one .
thanks .
al",0
378,ham,"Subject: re : columbus energy deals
fyi for you daren .
- - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 02 / 29 / 2000 04 : 26
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : melissa graves @ ect 02 / 29 / 2000 01 : 16 pm
to : tom acton / corp / enron @ enron
cc : donald p reinhardt / hou / ect @ ect , susan smith / hou / ect @ ect , vance l
taylor / hou / ect @ ect , julie meyers / hou / ect @ ect , amelia alland / hou / ect @ ect
subject : re : columbus energy deals
tom ,
please add the following to the one month ticket with columbus energy for
march ( deal number : 203354 )
counterparty meter volumes price
columbus energy corp . 6746 811 mmbtu 95 % gas daily hsc
"" 6764 426 mmbtu ""
"" 9634 1474 mmbtu ""
thank you ,
melissa
tom acton @ enron
02 / 29 / 2000 12 : 49 pm
to : melissa graves / hou / ect @ ect
cc :
subject : re : columbus energy deals
just send me a lotus note with all the info that i will need , then i can put
it in my file when i ' m done .",0
1102,ham,"Subject: re : industrials
first of the month industrials are coming along fine . i will finalize my
pathing tomorrow , thursday , and set up buybacks and swings by the
end of day friday .
the industrial "" buyback & deficiency deals "" worksheet has captured the
necessary data to help gas control & the on - call scheduler as well as
myself and client services .
i will have a preliminary worksheet done by the end of day friday .
i am on vacation during the week of july 5 th thru july 10 th .
enron north america corp .
from : pat clynes @ enron 06 / 28 / 2000 12 : 45 pm
to : robert e lloyd / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : re : industrials
robert ,
how do we look on the industrial deadlines ? please let me know . thanks ,
pat
daren j farmer @ ect
06 / 28 / 2000 11 : 19 am
to : pat clynes / corp / enron @ enron
cc :
subject : industrials
when will the buybacks and swings be set up for july ? i am a little
concerned with the long weekend coming up . i believe that we agreed that
these would be set up by the 3 rd work day , which would be friday the 7 th .
( six days of flow . ) i definitely don ' t think that we should any later . it
would be great if this could be handled sooner , miimizing our economic impact .
additionally , we need to get the industrial spreadsheet up and running
again . this report is very beneficial to gas control , industrial traders and
schedulers on call .
let me know what you think .
d",0
1801,ham,"Subject: enron / hpl actuals for october 10 , 2000
teco tap 40 . 000 / enron ; 110 . 000 / hpl iferc",0
2188,ham,"Subject: hpl nom for december 9 , 2000
( see attached file : hplnl 209 . xls )
- hplnl 209 . xls",0
3317,ham,"Subject: firm transportation proposal - lone star kerrville
daren ,
per your requests attached is a 1 year proposal for firm transportation on
oasis to deliver gas to lone star kerrville . if you have any questions ,
please feel free to give me a call .
john lopez
- enakerville . doc",0
857,ham,"Subject: revised june availabilities
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 31 / 2000
08 : 35 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 05 / 31 / 2000 08 : 38 : 28 am
to : ,
cc :
subject : revised june availabilities
the attached reflects changes to the sea robin pvr factors for the june
2000 . i have left the dbq volumes as they were originally set and decreased
the excess volumes .
please let me know of any questions you have .
thanks ,
steve
- enronavailso 600 revised 4 . xls",0
2105,ham,"Subject: ces - devon
mary ,
this is all the information that i have when ami first looked at all the ces
information . it does not mention a processing agreement , but that does not
mean that there isn ' t one .
daren - do you know anything about a processing agreement for the devon gas
at the gulf plains plant as it relates to the ces acquisition ?",0
