id,label,text,label_num
609,ham,"Subject: registration confirmation - my yahoo !
account information
help
do not reply to this message . if you did not request this account , click
here .
registration confirmed - welcome to yahoo !
this message confirms your new account with yahoo ! .
?
your yahoo ! id :
mpfarmer
your email address :
dfarmer @ enron . com
?
what if the email address listed above is incorrect or changes in the future ?
please keep your email contact current so we can help you in case you can ' t
access your yahoo ! account . to update your email address , first sign into
my yahoo ! or any other yahoo ! personalized service . then click on "" account
info "" at the top of the page . ( if "" account info "" is not available , please
click on "" options "" first , then on "" account info . "" ) the field you need to
change is called "" alternate email address . ""
?
what can i do with my new yahoo ! id ?
yahoo ! mail yahoo ! mail
get your own yahoo . com email address yahoo ! auctions yahoo ! auctions
buy and sell for free . [ image ] yahoo ! chat
chat with people from all over the world .
yahoo ! calendar yahoo ! calendar
keep yourself organized . my yahoo ! my yahoo !
customize the way you use the internet . yahoo ! games yahoo ! games
new and classic online games .
yahoo ! travel yahoo ! travel
reservations , tickets , discounts and information . yahoo ! shopping yahoo ! shopping
search for your favorite products and brands and compare prices . yahoo ! messenger yahoo !
messenger
get notified when you have new mail and send instant messages .
show me more . . .
thank you for signing up at yahoo !
?
what if i didn ' t request this account ?
please click here if you didn ' t request it or no longer wish to have it . if
you are then prompted for the deletion key , please cut and paste the
following to the text box as requested on the deletion page :
you could also reply to this email ( and make sure to copy this entire email
in your reply ) with remove as the subject line .
[ 192 . 152 . 140 . 9 ]",0
3347,ham,"Subject: project miracle - gas meeting
fyi . today ' s meeting at 1 : 00 pm will be in 3 allen center , conference room 18 c 2 . those attending from el paso may go directly to the 18 th floor and will be met in the elevator bank lobby .
rh",0
2353,ham,"Subject: hpl meter # 985892 south katy gas unit no . 2 # 1
daren :
during the month of september and october 2000 , gas flowed into hpl ' s
pipeline at the above meter that is owned by duke energy trading and
marketing , llc . prior to september 2000 , the gas was purchased under
contract # 960439646 , and deal # 133196 that expired on 8 / 31 / 2000 . effective
11 / 1 / 2000 , the gas was again purchased from duke under contract # 96021934 ;
deal # 466305 , but this deal expires on 11 / 30 / 2000 .
currently , logistic has september and october 2000 volumes recorded to hpl
strangers gas contract . in order to correct this , hpl logistics needs either
( 1 ) deals # 133196 or # 466305 extended to cover september and october 2000 ,
( 2 ) a new deal to cover september and october 2000 , or ( 3 ) logistics needs
approval to write - off these volumes to unaccounted for gas loss . ( print ,
sign , and return the original to clem cernosek ) .
deal / deal ticket # / customer ( buyer / seller )
or
approval to write - off the volumes to unaccounted for gas loss
in addition , since deal # 466305 expires on 11 / 30 / 2000 and gas is still
flowing , logistics needs either ( 1 ) deal # 466305 extended , or ( 2 ) a new deal
to cover december 2000 and any other future months that this production is
flowing into hpl ' s pipeline .
_ _ _ _ _ _ _ _ _ _ _ _ _
new deal #
thanks , clem",0
1655,ham,"Subject: revised
",0
4760,spam,"Subject: contemporary course to decrease mass !
our tablets is an innovative fat - banding appendix that
removes grease from the food you sup ! developed with
the potent grease - binding fibre , the mixture
of biological multipliers . . .
test it
",1
3501,ham,"Subject: texas market analysis
team :
i have asked troy denetsosie to be responsible for compiling and updating a detailed supply , market and infrastructure analysis of texas . this information will support both our origination and trading activities and we will use a lot of the format ( website and other ) developed by the other regions . spcifically , troy will offload a lot the analysis work that jd is currently doing on the market side and he will work closely with bryan hull to support the more immediate needs of the traders .
the deliverables from troy will be : ( 1 ) a texas section on the gas fundamentals webpage modeled after the central region , ( 2 ) a daily report on gas flows , deals , basis positons , etc . , ( 3 ) a detailed infrastructure analysis ( maps , flows , etc ) that will support the development of our supply / market hub positions . please give him your support .
regards ,
brian
- - - - - original message - - - - -
from : bryan , gary
sent : friday , september 21 , 2001 10 : 42 am
to : redmond , brian
subject : fw : crm database
as you know , much of jd , mark and my time to date has been geared around finding what companies , customers , phone numbers and past business that we may have done with the customers we started with and move forward from that starting point . in the few short weeks we have addressed , uncovered and started down the road to what i hope to be a very profitable 2001 - 2002 .
the crm database should be a great tool for those that follow . it appears that the originators would log in calls , meetings and any other business that gets discussed with the customer . this would have been a great tool for our group to have had in starting from ground zero .
there still appears to be some developmental issues around this program . in the meantime , we are using a number of spreadsheets to keep up with our business . should the crm database not be approved or delayed , we have decided to populate the act 2000 ! database . this is currently supported by enron but is not as user friendly as the crm would be . the cost for act 2000 ! is relatively free !
if you have any questions , please let me know .
- - - - - original message - - - - -
from : buss , jd
sent : friday , september 21 , 2001 9 : 14 am
to : bryan , gary ; knippa , mark ; redmond , brian
subject : crm database
on thursday of this past week i went to a meeting regarding the crm database which is designed by siebel for the purpose of handling customer information .
the crm database has only been implemented with trading / origination groups within enron and provides the following capabilities :
1 . account & contact management
2 . activity tracking & planning
3 . potential deal management
4 . outlook synchronization
5 . remote connectivity / synchronization
6 . e - mail from siebel and records activity
the current enron groups that use this system are the enron industrial markets that was implemented in may 2001 and the freight markets that was implemented in august 2001 . the following is a list of how these groups have been utilizing the system :
industrial mkts freight mkts
users 175 45
counterparties 8 , 200 20 , 000
contacts 14 , 000 20 , 000
activities 1 , 200 900
quotes 150
opportunities 361 11
the following groups have also inquired about this system and having it implemented :
eol
global mkts
ees
transportation
east power orig
insolvent debt
some of the basic costs and timeline for this system are $ 120 - $ 150 , 000 for 20 - 30 users with a 5 week timeline for implementation . this is a basic implementation that may not include all of the functionality shown above ( i . e . , no remote connectivity ) .
the reason that i have written this is to show a possible system that could be used by the gas floor origination and trading groups to manage contact information and share data among groups . the cost to implement this for all of the origination groups does not appear to be prohibitive and it could be implemented in a good time frame . some of the issues are coordination among the groups and the desire to share information . let me know if you think this is a viable possibility and what would be the best way to approach the other origination groups .
colin tonks , database / system guy , within the fundamentals group was also at the meeting and thinks this would work great . he would be the individual coordinating efforts from the natural gas system side .
thanks ,
jd",0
4858,spam,"Subject: free report on the euro tells you how you can gain from it
",1
2741,ham,"Subject: re : deal 34342
daren ,
i am trying to make up the gas for ena deals on meter 1552 , 8024 , 1062 , ( deals
240061 , 378904 , 394489 , 487588 ) . per anita , these need to be kept whole . i
have the option of a buyback or swing on 1373 . . . . but , there is not enough gas
at meter 1373 to do this . please let me know if there is another way i can
achieve this .
thu
- - - - - - - - - - - - - - - - - - - - - - forwarded by thu t nguyen / hou / ect on 03 / 14 / 2001 01 : 11
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 03 / 14 / 2001 12 : 36 pm
to : thu t nguyen / hou / ect @ ect
cc :
subject : re : deal 34342
daren ' s response .
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 14 / 2001 12 : 36
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
03 / 14 / 2001 12 : 30 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : deal 34342
we have a buyback under hpl ( # 586534 ) . ena had only 7 , 000 / day scheduled at
mtr 1373 in feb . in reviewing the daily volumes in pops , i didn ' t see any
days with flow under 18 , 000 . so , we should not need a buyback for ena . any
shortages should be allocated to the hpl ticket .
d
aimee lannou 03 / 14 / 2001 11 : 03 am
to : daren j farmer / hou / ect @ ect
cc :
subject : re : deal 34342
daren - thu has asked if i can extend deal 343421 thru feb . ' 01 . i told her
i didn ' t have the authority to do this . it is for equistar . it looks like
it is a term deal expiring jan . ' 01 . she wants it added to keep the ena
deal whole . what do you suggest ?
al
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 14 / 2001 10 : 58
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : aimee lannou / hou / ect @ ect
cc :
subject : re : deal 34342
aimee ,
this is the deal for equistar . there is not enough gas at meter 1373 to keep
the ena deal whole . i need this deal to create buyback . this was out there
last month and anita told me to get the deal extended . let me know if there
is another way .
thu
aimee lannou 03 / 14 / 2001 10 : 23 am
to : thu t nguyen / hou / ect @ ect
cc :
subject : re : deal 34342
why do you need it extended ? this deal may not be able to get extended .
which meter are you having problems with ?
to : aimee lannou / hou / ect @ ect
cc :
subject : re : deal 34342
aimee ,
i am so sorry . . . i don ' t know what ' s wrong with me . the deal is 343421 . if
you can ' t extend this deal please let me know . thanks
thu
aimee lannou 03 / 14 / 2001 07 : 59 am
to : thu t nguyen / hou / ect @ ect
cc : edward terry / hou / ect @ ect , juliann kemp / enron @ enronxgate
subject : re : deal 34342
i don ' t have access to this ticket . it is an im canada ticket .
from : thu t nguyen 03 / 13 / 2001 05 : 45 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : deal 34342
aimee , please extend the deal above to feb 01 .",0
2314,ham,"Subject: fw : calpine daily gas nomination
> - - - - - original message - - - - -
> from : ricky archer
> sent : tuesday , january 02 , 2001 9 : 27 am
> to : ' aimee . lannou @ enron . com '
> cc : ' dfarmer @ enron . com ' ; ' mmccoy @ enron . com ' ; ' rcotten @ enron . com '
> subject : calpine daily gas nomination
>
> >
>
>
>
> ricky a . archer
> fuel supply
> 700 louisiana , suite 2700
> houston , texas 77002
> 713 - 830 - 8659 direct
> 713 - 830 - 8722 fax
>
- calpine daily gas nomination 1 . doc",0
4840,spam,"Subject: your pharmacy tv
would you want cheap perscriptions ? http : / / www . ja 4 . net /
",1
