ID,label,text,label_num
2501,ham,Subject: Thông báo: Bạn đã được đặt lịch tiêm vaccine.,1
2502,ham,"Subject: Chào bạn, đơn hàng của bạn đã được giao thành công!",1
2503,spam,"Subject: Giảm giá cực sốc, chỉ 50% cho sản phẩm không cần thiết!",0
2504,ham,Subject: Chúng tôi đã gửi chứng nhận hoàn thành khóa học cho bạn.,1
2505,spam,Subject: Bạn có muốn trở thành triệu phú? Nhấn vào đây để tìm hiểu thêm!,0
2506,spam,Subject: Nhấn vào đây để biết bí quyết trẻ hóa da từ thiên nhiên!,0
2507,ham,"Subject: Chào bạn, đơn hàng của bạn đã được giao thành công!",1
2508,spam,Subject: Bạn có thể giảm cân nhanh chóng với sản phẩm này!,0
2509,ham,Subject: Cảm ơn bạn đã sử dụng dịch vụ ngân hàng trực tuyến.,1
2510,ham,Subject: Giảm giá 20% cho lần mua sắm tiếp theo của bạn!,1
2511,spam,Subject: Cơ hội trở thành diễn viên nổi tiếng từ một cuộc thi!,0
2512,spam,Subject: Đừng bỏ lỡ cơ hội vay tiền nhanh chóng mà không cần chứng minh thu nhập!,0
2513,ham,Subject: Chúng tôi đã cập nhật các bài hát mới nhất trên ứng dụng!,1
2514,ham,Subject: Chương trình khuyến mãi cho thuê phim trực tuyến chỉ trong tháng này.,1
2515,spam,Subject: Nhận ngay tài liệu miễn phí cho kỳ thi sắp tới!,0
2516,ham,Subject: Cảm ơn bạn đã tham gia chương trình sức khỏe của chúng tôi.,1
2517,spam,Subject: Mua thuốc giảm cân với giá chỉ 99k!,0
2518,spam,Subject: Khóa học miễn phí về cách kiếm tiền online!,0
2519,ham,Subject: Hẹn lịch khám bệnh với bác sĩ qua ứng dụng của chúng tôi.,1
2520,ham,Subject: Hẹn lịch khám bệnh với bác sĩ qua ứng dụng của chúng tôi.,1
2521,spam,Subject: Bạn đã trúng thưởng iPhone 14! Nhấn vào đây để nhận ngay.,0
2522,spam,Subject: Bạn có thể học bất kỳ kỹ năng nào chỉ trong 7 ngày!,0
