ID,label,text,label_num
3501,spam,Subject: Đừng bỏ lỡ: Chương trình học bổng 100%!,0
3502,spam,Subject: Nhấn vào đây để biết bí quyết trẻ hóa da từ thiên nhiên!,0
3503,ham,Subject: Đừng quên xem bộ phim mới ra mắt vào cuối tuần này!,1
3504,spam,Subject: Nhấn vào đây để nhận thông tin về thuốc tăng cường sinh lý!,0
3505,spam,"Subject: Sản phẩm chống lão hóa siêu hiệu quả, đảm bảo 100%!",0
3506,spam,Subject: Cảm giác tuyệt vời khi có tiền trong tài khoản chỉ với 30 phút!,0
3507,ham,"Subject: Chào bạn, đơn hàng của bạn đã được giao thành công!",1
3508,spam,Subject: Cảm giác tuyệt vời khi có tiền trong tài khoản chỉ với 30 phút!,0
3509,spam,Subject: Cơ hội duy nhất: Mở tài khoản miễn phí và nhận quà!,0
3510,spam,Subject: Nhấn vào đây để biết bí quyết trẻ hóa da từ thiên nhiên!,0
3511,spam,Subject: Cơ hội trở thành chuyên gia trong một tháng!,0
3512,ham,Subject: Tài liệu học tập đã được cập nhật trên trang web.,1
3513,spam,Subject: Chúng tôi tặng bạn 100 triệu đồng khi mở tài khoản mới!,0
3514,ham,Subject: Cảm ơn bạn đã đăng ký khóa học tiếng Anh của chúng tôi.,1
3515,spam,Subject: Bạn có thể học bất kỳ kỹ năng nào chỉ trong 7 ngày!,0
3516,ham,Subject: Hãy tham gia hội thảo trực tuyến về kỹ năng mềm!,1
3517,ham,Subject: Hãy tham gia hội thảo trực tuyến về kỹ năng mềm!,1
3518,ham,Subject: Thông báo: Tài khoản của bạn đã được kích hoạt.,1
3519,spam,Subject: Nhấn vào đây để biết bí quyết trẻ hóa da từ thiên nhiên!,0
3520,spam,Subject: Nhận ngay tài liệu miễn phí cho kỳ thi sắp tới!,0
3521,ham,Subject: Chúng tôi đã gửi thông báo về khoản vay mới cho bạn.,1
3522,spam,"Subject: Sản phẩm chống lão hóa siêu hiệu quả, đảm bảo 100%!",0
3523,ham,Subject: Hãy theo dõi đơn hàng của bạn qua ứng dụng!,1
3524,ham,Subject: Cảm ơn bạn đã tham gia chương trình sức khỏe của chúng tôi.,1
3525,ham,Subject: Thông báo: Tài khoản của bạn đã được kích hoạt.,1
3526,ham,"Subject: Chào bạn, đơn hàng của bạn đã được giao thành công!",1
3527,spam,Subject: Khóa học miễn phí về cách kiếm tiền online!,0
