ID,label,text,label_num
1001,spam,Subject: Nhấn vào đây để nhận thẻ tín dụng miễn phí!,0
1002,spam,Subject: Cảm giác tuyệt vời khi có tiền trong tài khoản chỉ với 30 phút!,0
1003,ham,Subject: Đừng quên xem bộ phim mới ra mắt vào cuối tuần này!,1
1004,spam,Subject: Bạn có thể giảm cân nhanh chóng với sản phẩm này!,0
1005,spam,Subject: Bạn có thể học bất kỳ kỹ năng nào chỉ trong 7 ngày!,0
1006,spam,Subject: Cảm giác tuyệt vời khi có tiền trong tài khoản chỉ với 30 phút!,0
1007,spam,Subject: Bạn đã trúng thưởng iPhone 14! Nhấn vào đây để nhận ngay.,0
1008,spam,Subject: Bạn đã trúng giải 1 triệu đồng! Nhấn vào đây để nhận!,0
1009,ham,Subject: Thông báo: Tài khoản của bạn đã được kích hoạt.,1
1010,spam,Subject: Bạn có thể giảm cân nhanh chóng với sản phẩm này!,0
1011,ham,Subject: Chương trình khuyến mãi cho thuê phim trực tuyến chỉ trong tháng này.,1
1012,spam,Subject: Đừng bỏ lỡ cơ hội vay tiền nhanh chóng mà không cần chứng minh thu nhập!,0
1013,ham,Subject: Thông báo: Tài khoản của bạn đã được kích hoạt.,1
1014,ham,Subject: Đừng quên xem bộ phim mới ra mắt vào cuối tuần này!,1
1015,ham,Subject: Đừng quên xem bộ phim mới ra mắt vào cuối tuần này!,1
1016,ham,Subject: Chúng tôi đã gửi thông báo về khoản vay mới cho bạn.,1
1017,spam,Subject: Nhấn vào đây để biết bí quyết trẻ hóa da từ thiên nhiên!,0
1018,ham,Subject: Thông báo: Bạn đã được đặt lịch tiêm vaccine.,1
1019,spam,Subject: Bạn đã trúng thưởng iPhone 14! Nhấn vào đây để nhận ngay.,0
1020,spam,Subject: Đừng bỏ lỡ cơ hội vay tiền nhanh chóng mà không cần chứng minh thu nhập!,0
1021,ham,Subject: Chúng tôi đã cập nhật các bài hát mới nhất trên ứng dụng!,1
1022,ham,Subject: Chúng tôi đã cập nhật thông tin về bệnh viện trên trang web.,1
1023,spam,Subject: Khóa học miễn phí về cách kiếm tiền online!,0
1024,ham,Subject: Đừng quên xem bộ phim mới ra mắt vào cuối tuần này!,1
1025,ham,Subject: Hãy theo dõi sức khỏe của bạn với ứng dụng sức khỏe.,1
1026,spam,Subject: Bạn có thể học bất kỳ kỹ năng nào chỉ trong 7 ngày!,0
1027,ham,Subject: Bạn có thể tạo thẻ tín dụng ngay hôm nay!,1
1028,spam,Subject: Bạn có thể học bất kỳ kỹ năng nào chỉ trong 7 ngày!,0
1029,spam,Subject: Mua thuốc giảm cân với giá chỉ 99k!,0
1030,ham,"Subject: Chào bạn, đơn hàng của bạn đã được giao thành công!",1
1031,ham,Subject: Hãy kiểm tra lịch phát sóng chương trình yêu thích của bạn.,1
1032,spam,Subject: Bạn đã trúng thưởng iPhone 14! Nhấn vào đây để nhận ngay.,0
1033,ham,Subject: Thông báo: Tài khoản của bạn đã được kích hoạt.,1
1034,spam,Subject: Bạn có muốn trở thành triệu phú? Nhấn vào đây để tìm hiểu thêm!,0
1035,ham,Subject: Hẹn lịch khám bệnh với bác sĩ qua ứng dụng của chúng tôi.,1
1036,ham,Subject: Chúng tôi đã gửi thông báo về khoản vay mới cho bạn.,1
1037,ham,Subject: Hãy tham gia hội thảo trực tuyến về kỹ năng mềm!,1
1038,spam,Subject: Nhận ngay tài liệu miễn phí cho kỳ thi sắp tới!,0
1039,spam,Subject: Chương trình khuyến mãi cực sốc: Xem phim miễn phí!,0
1040,ham,Subject: Đừng bỏ lỡ khóa học trực tuyến miễn phí về lập trình!,1
